encriptado	SEG_CORFO	SEG_GOL	Regionx	sex_enc	P3 Pensando en su cuenta empresa, En general, con escala 1 a 7, donde 1 = Muy insatisfecho y 7 = Muy satisfecho, ¿Cuán satisfecho está usted con Entel?	P4 ¿Por qué evalúa con esa nota?	P4_COD	Ciudad_comuna	Cargo
oMaRqDcUWwMS	MICRO	Mas	Santiago	Hombre	5	NO TIENEN OFERTAS PARA LAS PERSONAS QUE OFERTAS PARA LAS EMPRESAS PUEDES TENER 20 LINEAS Y CUANDO TUS QUIERES ALGO TE PONEN MUCHO PERO SI TU ME METES EN LAS REDES SOCIALES HAY MINUTOS GRATIS Y EQUIPOS GRATIS PARA EMPRESAS ES MAS COMPLICADO	Pocas / malas ofertas	INDEPENDENCIA	NA
trGTRamK6Kw0	PYME	MV	Santiago	Hombre	5	CADA VEZ QUE TENGO QUE UNA DILIGENCIA TENGO QUE IR  A LA OFICINA ES INCOMODO TODO EL SISTEMA ON LINE NO FUNCIONA BIEN EN LA RESOLUCION DE PROBLEMAS VAN DERIVANDO DERIVAN DERIVAN CUANDO TENGO INCONVENIENTES CON ALGUNA LINEAS	Página Web poco amigable,No responde / no resuelven requerimientos,Tramitan / Burocracia	LAS CONDES	NA
B9qiSPv8Ztqg	PYME	Mas	Santiago	Mujer	1	NO HAY SOLUCIONES SE DECAYO LA SEÑAL NO ES TAN BUENA COMO ERA ANTES LO QUE PASA QUE ANTES TOMABA EN TODOS LADOS Y AHORA NO Y EL INTERNET  IGUAL DECAYO . Y LOS PRECIOS  LOS VALORES DEL COSTO POR PLAN SON EL DOBLE O EL TRIPLE QUE WOM	No responde / no resuelven requerimientos,Mala señal / pérdida de señal / interferencias,Precios altos / es caro / alzas de precio	PTE ALTO	DUEÑA
ULoNp8N3SJoE	MICRO	Mas	Regiones	Mujer	6	LOS REQUERIMIENTOS SIEMPRE SE HAN SOLUCIONADO DE FORMA EXITOSA	Responden / resuelven requerimientos	TEMUCO	NA
J3yCiamtFQHj	MICRO	Mas	Regiones	Hombre	7	NO HE TENIDO GRANDES PROBLEMA EN REALIDAD QUE NUNCA S EHA CORTADO LA SEÑAL CUNADO ME ATRASO SE CORTA PAGO Y NOS EDEMORA MUCHO NE QU EME RETOMEN EL SERVICO	Funciona bien /sin problemas,Buena señal / no hay caídas de la señal / señal nítida,Lentitud / ineficiencia en solución de problemas	ANTOFAGASTA	NA
jOVzsikxQu7u	MICRO	Mas	Regiones	Hombre	5	RESULTA DE QUE LA SEÑAL ESTANDO AQUI DENTRO DE LA CIUDAD EN EL SECTOR DONDE YO VIVO ES MUY MALA CUESTA TOMAR LAS LLAMADAS NO ENTRA TAN FACILMENTE LA PERSONA ME ESCUCHA PERO CUANDO ESTOY HABLANDO CON UN APERSONA TENGO QUE SALIR DE MI CASA ME DICE ALO ALO ALO Y NO ME ESCUCHABA ALGUNAS VECES ESTANDO AQUI MISMO DENTRO DE MI CASA ME DICEN QUE ESTADO LLAMANDO DURANTE TODA LA MAÑANA O DEL DIA Y NO ENTRA LA LLAMADA. PERSONA  NO SE PUEDE CAMBIAR EQUIPO. CUANDO SE HACIA ANTES UN SI ME LLAMABA UNA SEGUNDA PERSONA SONABA Y SE VEIA EN PANTALLA .LA OTRA PERSONA Y NO HE PODIDO COMUNICARME CONTIGO SUENA COMO APAGADO NISIQUIERA OCUPADO NO LO APAGO NUNCA PORQUE LO USO PARA EMERGENCIA NISIQUIERA COMO LLAMADAS PERDIDA QUEDA REGISTRADA. SI ESTOY ATRASADO CON EL PAGO PORQUE MIS CLIENTE SE HAN ATRASADO EN PAGAR  TE BLOQUEA LLAMADA  ENTRANTE . ME HAN OFRECIDO MOVISTAR WOM PERO ME HAN DICHO QUE ES PEOR	Mala señal / pérdida de señal / interferencias,Mal servicio de telefonía/ se cortan las llamadas,Mala / poco cobertura,No realizan cambio de equipos/ problemas con cambio de equipos	TALCA	ENCARGADO DE OBRAS
zy5O4Sm19tfK	MICRO	Mas	Santiago	Hombre	7	PORQUE CUMPLE TODAS LAS NECESIDADES Y REQUERIMIENTOS (BUENA CONEXION, EL SERVICIO TELEFONICO ES OPORTUNO Y SOLUCIONA LOS PROBLEMAS)	Cumplen con lo que ofrecen,Buena conectividad,Llaman / se mantienen en contacto / visitan constantemente,Responden / resuelven requerimientos	RECOLETA	DUEÑO
7Wd7zJuhHAS5	PYME	MP	Santiago	Hombre	6	PORQUE EL SERVICIO ES BUENO PERO LAS MODIFACIONES DE LOS PLANES NO SE LAS INFORMARON HAY SEÑALES EN GRAN PARTE DE CHILE	Buen servicio / conforme / satisfecho con el servicio,No mantiene bien informado / poca claridad en la información,Buena señal / no hay caídas de la señal / señal nítida	SANTIAGO LA FLORIDA	NA
v1RpnDh1qbta	PYME	Mas	Santiago	Mujer	7	PORQUE NUNCA HEMOS TENIDO UN INCONVENIENTE A LO LARGO DE 2 AÑOS QUE LLEVAMOS CON ELLOS	Funciona bien /sin problemas	LA FLORIDA	NA
W5QxhjwWVkIn	PYME	Mas	Regiones	Hombre	7	PORQUE CUALQUIER COSA O PROBLEMA LE SOLUCIONAN	Responden / resuelven requerimientos	CURICO	DUEÑO GERENTE
AWWxAJ4RNrq0	PYME	Mas	Santiago	Mujer	6	cumple con todos los requerimientos que se necesitan y no tienen muchas fallas	Buena calidad de equipos / buenos aparatos,Buenos servicios/ productos	maipu	NA
mkwoCoMZ32hu	PYME	Mas	Santiago	Hombre	6	IGUAL A COSAS QUE UNO NECESITA MAS COBERTURA CUANDO UNO  SALE DEL TERRITORIO METROPOLITANA A MI ME FALLADO EN LA ARAUCANIA Y EN LOS REGION DE LOS RIOS EN PUTRONO EN LAGO RANCO LA COBERTURA NO ESTAN BUENA EN ESTOS LUGARES ME INTERESA LA COBERTURA	Mala / poco cobertura	SANTIAGO	GERENTE DE VENTAS
CWjCfFvgkVK2	PYME	MP	Santiago	Mujer	7	PORQUE NO HEMOS TENIDO PROBLEMAS CON LA COMPAÑIA NI CON LOS CELULARES NI QUE SE CORTA LA LLAMADA NI CONECTIVIDAD NI NADA HA FUNCIONADO TODO BIEN	Funciona bien /sin problemas,Buen servicio de telefonía,Buena calidad de equipos / buenos aparatos,Buena conectividad	EL BOSQUE	NA
TCKI0HZYgeNl	PYME	Mas	Regiones	Mujer	5	PORQUE A TENIDO EN EL ULTIMO PERIODO Y SIEMPRE PERDIDA DE SEÑAL PROBLEMA CON LA SEÑAL CON LA PANDEMIA LE PASA MUY AMENUDO	Mala señal / pérdida de señal / interferencias	LA SERENA	NA
wOIJOaos9mnm	PYME	Mas	Santiago	Hombre	7	POR LO MENOS HE TENDIO BUENA ASISTENCIA CON ELLOS Y ME HAN SOLUCIONADO LOS PROBLEMAS A TIEMPO	Buen servicio de post venta,Responden / resuelven requerimientos	ESTACION CENTRAL	NA
npopvEiBebfs	PYME	Mas	Regiones	Mujer	5	PORQUE ESTUVE HACE COMO TRES MESES ATRAS SIN COBERTURA EN EL LUGAR DONDE YO VIVO Y EN LA CIUDAD HABIA COBERTURA LO QUE PASABA ES QUE HABIAN ELIMINADO UNA ANTENA Y HABIAN ELIMINADO LOS CODIGOS DE LA ANTENA Y ESO ES LO QUE HABIA SUCEDIDO.TENGO UNO DE MIS TRABAJADORES QUE TENIA UN PLAN ANTIGUO CON ENTEL Y NUNCA ME LO HAN QUERIDO CAMBIAR EL TIENE UN PLAN QUE TIENE UN GIGA Y YO TENGO CONTRATADO DE 13 GIGAS Y NUNCA ME LO HAN QUERIDO CAMBIAR QUE ES EL MENOR PLAN QUE TENEMOS PARA TODOS	Mala / poco cobertura,Malos planes  / planes poco flexibles	OSORNO	NA
fdgynjwCEZJM	PYME	MP	Santiago	Hombre	7	PORQUE NO HE TENIDO PROBLEMA DE SISTEMA MANTIENEN UNA BUENA CONECTIVIDAD PRECIOS RELATIVAMENTE BARATOS PARAR LO QUE NOSOTROS NECESITAMOS. QUE A PESAR A QUE AVECES SE CAE LAS LINEAS ENTEL LAS MANIIENE NO TENGO PROBLEMA QUE AVECES SE CAE EL SERVICIO Y LLLEGAN RAPIDO	Funciona bien /sin problemas,Buena conectividad,Buena conectividad,Buenos precios / económicos / barato,Rapidez / eficiencia en solución de problemas	MAIPU	NA
DYhBjqIMCzXg	PYME	Mas	Santiago	Hombre	5	PORQUE ES DIFICIL REALIZAR CUALQUIER GESTION, EJECUTIVO UN DESASTRE, POR TELEFONO SE DEMORAN MUCHO, SOLO ES FACIL CUANDO TE VENDEN UN PRODUCTO	Lentitud / ineficiencia en solución de problemas,Mala post venta /atención	RENCA	NA
VtZN8y4N0pE1	PYME	Mas	Santiago	Mujer	6	PORQUE DERREPENTE TENGO RESPUESTAS RÁPIDAS Y EN OTRAS NO ES ASI DEPENDE DE LOS REQUERIMIENTOS QUE SEA BENEFICIOS  DE LA EMPRESA COMO COMPRA DE UNA NUEVA LINEA LA RESPUESTA ES RÁPIDA PERO SI ES DE BAJAR EL PLAN LA RESPUESTA NO ES TAN RÁPIDA ME ATIENDEN BIEN POR LO TANTO LOS TIEMPO SON DISTINTAS	Rapidez / eficiencia en solución de problemas,Precios altos / es caro / alzas de precio	SANTIAGO LAS CONDES	NA
sY0JcHC7kGWg	PYME	MP	Regiones	Hombre	5	PORQUE EL SERVICIO AL CLIENTE ES MUY MALO,EL EJECUTIVO NO RESPONDE LOS CORREOS	Poca preocupación por el cliente,Personal no entiende reclamos/ solicitudes	VALDIVIA	REPRESENTANTE LEGAÑ
TlWnEQdM5x1H	PYME	Mas	Santiago	Hombre	6	EN GENERAL POR UN TEMA DE SEAÑL FALLA UN POCO LA COBERTURA A VECES HE PROBADO CON CLRO WOM Y MOVISTAR VOLVI A ENTEL POR TEMAS DE COBERTURA PERO DE VEZ EN CUANO TIENE SU FALLA	Mala señal / pérdida de señal / interferencias,Mala / poco cobertura	LAS CONDES	NA
9nuSA7gUKLW7	GGEE	Mas	Santiago	Hombre	6	PORQUE ME CUESTA MUCHO COMUNICARME CON ELLOS CUANDO HE TENIDO A UNA DUDA HE QUERIDO CONTRATAR UN SERVICIO SIEMPRE A SIDO MEDIO DIFÍCIL	Mal servicio Call center/ Cuesta contactarlos / Call center no atiende	ESTACION CENTRAL	DUEÑO
dbHXRRcFf1Ac	MICRO	Mas	Santiago	Hombre	7	PORQUE TE DAN UN BUEN SERVICIO SERVICIO DE TELEFONÍA ES BUENO NO TIENEN INTERRUPCIONES NO HAY CAÍDAS Y TIENE BUEN PRECIO	Buen servicio / conforme / satisfecho con el servicio,Buen servicio de telefonía,Buen funcionamiento de Internet / velocidad / estabilidad,Buenos precios / económicos / barato	SANTIAGO ÑUÑOA	GERENTE GENERAL
F2APQ8OroVsK	PYME	MV	Regiones	Hombre	5	ES MUY CARO NO TIENE PLANES ECONOMICOS SI NO TIENE PROMOCIONES PARA SUS CLIENTES QUE NO TIENE ASESORIA POST VENTA QUE ME AYUDEN A AHORRAR QUE MEJORES LOS PLANES PARA REDUCIR LOS COSTOS Y ESO	Precios altos / es caro / alzas de precio,Malos planes  / planes poco flexibles,Mala post venta /atención	COYAIQUE	NA
7fsVAGEQ8GNl	MICRO	Mas	Santiago	Hombre	1	PORQUE DESDE QUE TENGO EL PLAN TENGO PROBLEMAS DE SEÑAL, DE COBERTURA Y HE PRESENTADO RECLAMOS, HE LLAMADO AL SERVICIO AL CLIENTE Y NO HE TENIDO UNA RESPUESTA SATISFACTORIA	Mala señal / pérdida de señal / interferencias,Mala / poco cobertura,No responde / no resuelven requerimientos	MULETILLA	ADMINISTRADOR
L017gBx4A7wL	PYME	MV	Santiago	Hombre	6	EN GENERAL ESTA BIEN LO QUE ECHO DE MENOS ADAPTAR A LA NESECIDAD DE LA EMPRESA UNO NO SE DA CUENTA PAGA A VECES DEMAS TOMA PLANES  CON EQUIPOS CAROS SIN SABER QUE HAY OTROS PLANES MAS BARATOS QUE TAMBIEN SE PUEDEN ADAPTAR	Buenos servicios/ productos,Poca transparencia en cuentas / cobros indebidos / problemas de facturación,Equipos caros	NUÑOA	NA
SEizCjl2EhDE	PYME	Mas	Regiones	Hombre	7	PORQUE NO HE TENIDO NINGUN PROBLEMA CON ENTEL	Funciona bien /sin problemas	TALCA	NA
UhHJt7IGZfRJ	PYME	Mas	Santiago	Hombre	6	EN GENERAL BUEN SERVICIO, SOLO DETALLES	Buenos servicios/ productos	LAS CONDES	NA
arffML8jVth8	MICRO	Mas	Santiago	Mujer	7	PORQUE TIENE UNA RED SUPER ESTABLE HAY ESTABILIDAD TELEFONÍA SIEMPRE HAY SEÑALES ES MUY RARO QUE LA RED SE CAIGA Y EL INTERNET ES RÁPIDO ES MUY EXTRAÑO QUE SE CAIGA ES CONFIABLE	Continuidad del servicio,Buen servicio de telefonía,Buena señal / no hay caídas de la señal / señal nítida,Buen funcionamiento de Internet / velocidad / estabilidad	LAS CONDES SANTIAGO	NA
x3AnsrTIMsUD	MICRO	MasPrem	Regiones	Hombre	5	PORQUE CUANDO NECESITO COMUNICARME NUNCA PUEDO NUNCA TENGO UN EJECUTIVO CON QUIEN PODER COMUNICARME. HACE POCO QUERIA DAR DE BAJA UNA LINEA Y TODAVIA NO PUEDO Y LLEVO CUATRO MESES TRATANDO DE DAR DE BAJA Y NO LA USO. MIRE YA ME COMUNICO DESPUES DE QUE UNO ESTA DANDO VUELTA ME VAN A ATENDER ME PASAN DE UN LADO A OTRO AH PERO TIENE QUE COMUNICARSE CON TAL QUE TIENE QUE DAR DE BAJA Y ME DEJAN DANDO VUELTA DANDO VUELTA, TIENE QUE COMUNICARSE CON  TAL LA OPCION CINCO. COMO QUE TODOS SE PASAN LA PELOTA. HACE POCO NECESITABA DOS APARATOS NUEVOS Y PARA ESO ME ATENDIERON AL TIRO NO TUVE NI UN PROBLEMA Y SUPER BIEN ATENDIDO CON BUENOS PRECIOS TODO PERO CON DAR DE BAJA LA LINEA NUNCA HE PODIDO	Mal servicio Call center/ Cuesta contactarlos / Call center no atiende,Mal ejecutivo / mala atención del ejecutivo / Difícil contactar,No responde / no resuelven requerimientos,No mantiene bien informado / poca claridad en la información	SAN ANTONIO	NA
B89JGL5KAwCO	GGEE	AV	Santiago	Hombre	6	TODO PERFECTO PERO AHORA QUE ESTA ESTA CONTIGENCIA EN PARTICULAR NO TENIA DONDE ATENDERME EN SUCURSAL Y EN EL CALL CENTER NO ESTAN ATENDIENDO ESTABA HABILITADAS LAS SUCURSALES DE SAN MIGUEL Y DE MAIPU PARA ATENCION EMPRESAS Y EN SAN MIGUEL A LAS 12 DEL DIA NO HABIA NUMEROS DE ATENCION ESTO FUE EL JUEVES	Funciona bien /sin problemas,Pocas sucursales	PROVIDENCIA	NA
N1jqMVAygLym	MICRO	Mas	Santiago	Hombre	6	PORQUE SIEMPRE PUEDE MEJORAR ENTRAR MAS COBERTURA EN OCASIONES PUNTALES NO ES SIEMPRE	Faltan cosas por mejorar / no es perfecta,Mala / poco cobertura	SANTIAGO	INGENIERO MECANICO
zEIeOx5HAauc	PYME	MV	Regiones	Hombre	4	LA SEÑAL ES MALA EN CORONEL.	Mala señal / pérdida de señal / interferencias	SAN PEDRO DE LA PAZ	GERENTE ADMINISTRATIVO
ujcro0ntsD0P	PYME	Mas	Santiago	Mujer	7	PORQUE EN GENERAL NO TENGO PROBLEMAS MI TELEFONO FUNCIONA ME ATIENDEN BIEN CUANDO LLAMO O TENGO DUDAS O VOY A LA TIENDA TENGO UNA PRONTA RESPUESTA Y ME SOLUCIONAN LOS PROBLEMAS	Funciona bien /sin problemas,Continuidad del servicio,Buen ejecutivo / buena atención del ejecutivo,Rapidez / eficiencia en solución de problemas	SANTIAGO	NA
p4lP3lesSmIq	MICRO	Mas	Regiones	Hombre	6	PORQUE NO ME DA MAYORES PROBLEMAS DE REPENTE SE PIERDE UN POCO DE SEÑAL EN GENERAL HA ANDADO BIEN Y LA RESPUESTA DE LA EMPRESA HA ANDADO BIEN	Funciona bien /sin problemas,Mala señal / pérdida de señal / interferencias,Responden / resuelven requerimientos	SAN PEDRO DE LA PAZ	NA
kbBoVsNtwdbt	PYME	AV	Regiones	Mujer	7	PORQUE CADA VEZ QUE TENGO PROBLEMAS SE SOLUCIONAN RÁPIDAMENTE DE TELEFONÍA MÓVIL POR CORREO ELECTRONICO O DIRECTO CON LA EJECUTIVA Y TIENE MUY BUENA COBERTURA	Rapidez / eficiencia en solución de problemas,Buena cobertura	PUERTO VARAS	GERENTE DE OPERACIONES Y PRODUCCION
AmYA4Fei5e3q	MICRO	Mas	Santiago	Mujer	7	TIENE COBERTURA, PRECIOS Y PLANES	Buena cobertura,Buenos precios / económicos / barato,Buen plan / plan conveniente	LA REINA	NA
D7WlhgJdQnsT	PYME	Mas	Regiones	Hombre	5	PORQUE LA RED NO ESTA DISPONIBLE EN TODAS PARTEAS HE TENIDO PROBLEMAS CON SERVICIOS Y SE HAN TARDADO EN RESPONDER YO TRABAJO EN TERRENO EN PUCON EN ALGUNOS SECTORES DELA CIUDAD NO EN TODA LA CIUDAD POR EJEMPLO TUVE UN PROBLEMA QUE PERDI LA SEÑAL ME DIJERON QUE TENIA QUE BAJAR LA RED 4G A UNA MAS BASICA PORQUE EN EL SECTOR NO TIENE LA RED DISPONIBLE A UNA RED 3G O 2G  NO ESO NO MAS	Mala señal / pérdida de señal / interferencias,Mal servicio / desconforme con el servicio,Lentitud / ineficiencia en solución de problemas	TEMUCO	REPRESENTANTE LEGAL DUEÑO
zXlsD0G7N5fA	PYME	Mas	Santiago	Mujer	7	PORQUE SON RÀPIDO EN RESOLVER LAS SOLICITUDES, EL COSTO BENEFICIO ME DEJA CONFORME, PORQUE ADEMAS TIENE  MUY BUENA SEÑAL	Rapidez / eficiencia en solución de problemas,Buen plan / plan conveniente,Buenos precios / económicos / barato,Satisface necesidades,Buena señal / no hay caídas de la señal / señal nítida	LAS CONDES	GERENTE DE ADMINISTRACION Y FINANZAS
6DOc47QTmkft	MICRO	Mas	Regiones	Mujer	5	PORQUE NO TENGO MAYORES PROBLEMAS PERO TENGO MALA SEÑAL	Funciona bien /sin problemas,Mala señal / pérdida de señal / interferencias	MACHALI	NA
n2wiUMEXWrNX	GGEE	AP	Regiones	Hombre	5	PORQUE EN TELEFONIA ES MUY CARO	Precios altos / es caro / alzas de precio	LA SERENA	NA
u9iZt5D84lxb	GGEE	AV	Santiago	Hombre	6	NOSOTROS SOMOS CLARO Y ENTEL NO ES TAN RÁPIDO LOS TIEMPOS DE RESPUESTA NO SON SUFICIENTEMENTE RAPIDO	Lentitud / ineficiencia en solución de problemas	ÑUÑOA	NA
i5tZ2EIsQL0N	MICRO	AV	Santiago	Hombre	7	PORQUE SON BUENOS NO HE TENIDO PROBLEMAS NUNCA	Buenos servicios/ productos,Funciona bien /sin problemas	PROVIDENCIA	GERENTE
rvAgIrirYoGW	PYME	Mas	Santiago	Hombre	6	ES BUENO NOTA EN ALGUNOS LOCALIDADES NO TENGO COBERTURA LA REINA ALTA	Mala / poco cobertura	VITACURA	ADMINISTRADOR
vQxdlFgW29ot	PYME	AP	Regiones	Hombre	7	PORQUE LLEVO 20 AÑOS CON NUNCA HE TENIDO PROBLEMAS Y TIENE COBERTURA DONDE YO TRABAJO NINGUNA OTRA COMPAÑIA TIENE SOLO ENTEL	Es cliente antiguo/ lleva años,Funciona bien /sin problemas,Buena cobertura	LOS ANDES	NA
QgrDBiGnK0Vo	GGEE	Mas	Regiones	Hombre	6	CUANDO NECESUTO PREGUNTAR RESPUESTAS SIMPLES, NO HAY RESPUESWTAS RAPIDAS , EJECUTIVAS... UN PALN DE TELEFONO, Y AL MOMENTO DE ANULAR NO TIENEN LOS NUMEROS Y RESPUESTAS LENTAS Y DEMORAS	Lentitud / ineficiencia en solución de problemas,Malos planes  / planes poco flexibles	CURICO	NA
slPPFFjVzTeE	PYME	Mas	Regiones	Hombre	6	PORQUE EL SERVICIO STA SIEMPRE DISPONOVBLE NO SE CAE BUENA CALIDAD DE LA COBERTURA	Continuidad del servicio,Buena cobertura	CHILLAN	DIRECTOR EJECUTIVO
kcS3PSm6XW1n	MICRO	Mas	Santiago	Hombre	6	PORQUE A VECES HAY ALGUNAS INFICIENCIAS PROBLEMAS CON LA CONEXION DE INTERNET PARA HACER TRANSFERENCIA EN HUECHURABA	Mala conectividad,Internet lento / inestable	HUECHURABA	NA
vDxeC1ZX7NKh	MICRO	Mas	Santiago	Mujer	5	PORQUE NO TENGO SEÑAL PUEDE SER EN MI CASA O CUANDO ESTOY EN OTRO LUGAR EN SI NO SABRÍA DECIRLE EN QUE LUGAR	Mala señal / pérdida de señal / interferencias	PUENTE ALTO	DUEÑA
d1cIKyAMGV6m	MICRO	Mas	Santiago	Hombre	5	POR DISTINTOS INCONVENIENTES QUE HE TENIDO CON ENTEL EN ESTE MOMENTO NO NO VALE LA PENA	Mal servicio / desconforme con el servicio	SANTIAGO	NA
1k9c39KIN41y	MICRO	Mas	Regiones	Hombre	5	HA TENIDO MUCHAS CAÍDAS DE INTERNET HACE 1 AÑO ATRÁS SE HA CAÍDO COMO EN 6 OPORTUNIDADES  EN LA CIUDAD DE LAUTARO TODO EL DIA LOS COSTOS DEL TELEFONO IGUAL SON ELEVADOS	Poca continuidad del servicio  / se corta el servicio,Internet lento / inestable,Precios altos / es caro / alzas de precio	LAUTARO	JEFE/DUEÑO
5zpcz54bcAHB	PYME	Mas	Santiago	Hombre	6	por ejemplo hemos tenido problemas de cobertura	Mala / poco cobertura	santiago comuna de maipu	NA
dF4KyjDpLiB6	PYME	Mas	Santiago	Mujer	7	PORQUE EL SERVICIO HA SIDO BUENO	Buen servicio / conforme / satisfecho con el servicio	SANTIAGO	JEFE
M5vXv9U0O37d	PYME	Mas	Regiones	Hombre	5	TUVIMOS UN PROBLEMA CON LA LINEA, EL USUARIO SE SOBREGIRO Y LA EMPRESA COBRO, Y NO SE INFORMO EL LIMITE DE LLAMADAS CORTO	Mal servicio de telefonía/ se cortan las llamadas,No mantiene bien informado / poca claridad en la información	ARICA	ADMINISTRATIVO ADMINISTRACION CONTABLE
b5fToLb3mytY	PYME	Mas	Regiones	Hombre	6	PORQUE TIENE ALGUNOS PROBLEMAS DE CONECTIVIDAD EN ZONAS RURALES LLAMADAS PERDIDAS Y BAJA VELOCIDAD DE DATOS	Mala conectividad,Internet lento / inestable	TEMUCO	NA
lVRZey8Aik5J	PYME	MP	Regiones	Hombre	4	TIENE PUNTOS EN QUE NO HAY BUENA SEÑAL BUENA RECEPCION DE LAS COMUNICACIONES Y TIENE BAJA COBERTURA EN SECTORES RURALES EN LA SERENA HACIA EL NORTE EN LOS RADIOS URBANOS LA SEÑAL SE CAE EN ALGUNAS ZONAS O EL CELULAR SE VA A NEGRO LA SEÑAL EN EL CASO DE MI DOMICILIO PARTICULAR TAMBIEN HAY MALA RECEPCION SIEMPRE QUE UNO PASA POR ALGUN PUNTO QUE HAY POCA SEÑAL ESO SUCEDE SIEMPRE	Mala señal / pérdida de señal / interferencias,Mala conectividad,Mala / poco cobertura	LA SERENA	NA
Ndczr1pVkXP4	PYME	MP	Santiago	Mujer	5	NO HAY UNA AYUDA DIRECTA SIEMPRE HAY QUE   IR A LA SUCURSALES  PARA RESOLVER EL TEMA EMPRESA Y SI VEN EL HISTORIAL SIEMPRE DIGO LO MISMO	No responde / no resuelven requerimientos	LAS CONDES	NA
1gmy4Pku3EGO	PYME	AV	Regiones	Mujer	7	PORQUE SIEMPRE QUE NECESITO ASISTENCIA LA RESPUESTA ES RÁPIDA	Rapidez / eficiencia en solución de problemas	COAYAHIQUE	NA
mTKVBZ4kSy84	MICRO	Mas	Santiago	Hombre	7	PORQUE SERVICIO SIEMPRE ESTA DISPONIBLE NO HAY ERRORRES EN LA FACTURACION COMERCIALMENTE FUNCIONA BIEN LA COMPAÑIA	Continuidad del servicio,Transparencia / claridad en las cuentas / facturas / exactitud en cobros,Buenos servicios/ productos	SANTIAGO CENTRO	NA
a3T4p1HkH6q9	PYME	Mas	Santiago	Hombre	6	PORQUE LO ENCUENTRO BUENO A VECES CAMBIA A 3G	Buenos servicios/ productos,Problemas con 4G/ mal servicio	LAS CONDES	NA
XCN06XQU56vm	PYME	Mas	Regiones	Hombre	6	NO HA TENIDO PROBLEMAS	Funciona bien /sin problemas	TEMUCO	NA
KCc2MdA5qvXJ	MICRO	Mas	Regiones	Hombre	5	PORQUE NO TENGO OPORTUNIDAD DE PROMOCIONES O CAMBIO DE EQUIPOS DE EMPRESAS NO HAY OFERTAS NI OPORTUNIDADES NO ME HA LLEGADO NUNCA	Pocas / malas ofertas,No realizan cambio de equipos/ problemas con cambio de equipos	TEMUCO	GERENTE
00RrCiam7fx7	MICRO	Mas	Santiago	Hombre	7	no ha tenido ni un problema	Funciona bien /sin problemas	peñaflor	NA
mKYQ3DqWpJiX	MICRO	Mas	Santiago	Hombre	4	PORQUE ENCUENTRO MAL EL SERVICIO (EL USO DE ROMING, DEMASIADO BUROCRACIA Y MUY DESORDENADO)	Mal servicio / desconforme con el servicio,Mal funcionamiento del Roaming,Tramitan / Burocracia	TALAGANTE	GERENTE COMERCIAL
9uL812Mi0VG0	MICRO	Mas	Regiones	Mujer	2	LA SEÑAL ES PESIMA, TENGO QUE ESTAR CASI EN EL TECHO DE MI CASA. ME COBRAN UNAS SUSCRIPCIONES ES COMO QUE YO ME SUSCRIBI Y YO NUNCA ME HE METIDO A EN ESO.	Mala señal / pérdida de señal / interferencias,Poca transparencia en cuentas / cobros indebidos / problemas de facturación	VALDIVIA	REPRESENTANTE LEGAL
JEmOKwsmgaO7	MICRO	Mas	Regiones	Hombre	6	IGUAL HE TENIDO ALGUNOS PROBLEMAS TEMAS DE SEÑAL MÁS QUE NADA ÚLTIMAMENTE HA ANDADO MÁS O MENOS EL PROBLEMA QUE LO MISMO QUE TE PASO AHORA QUE NO SE ESCUCHABA SE ME CORTA LA LLAMADA ESO ES LO QUE PASA CON ENTEL EL SERVICIO DE INTERNET DE REPENTE ANDA LENTO NO ES SIEMPRE	Mala señal / pérdida de señal / interferencias,Poca continuidad del servicio  / se corta el servicio,Internet lento / inestable	MACHALÍ	DUEÑO
71fGBYg5fMNP	PYME	Mas	Santiago	Hombre	7	PORQUE TENGO BUENA COMUNICACION BUEN SERVICIO CUANDO HE NECESITADO ALGO LO HAN BIEN	Buen servicio de telefonía,Buen servicio / conforme / satisfecho con el servicio	INDEPENDENCIA	NA
JahnkPNT5zeC	S/Info	Mas	Regiones	Hombre	4	PORQUE LOS APARATOS SON CAROS DE ULTIMA GENERACION SON CARISIMOS INCLUSO LOS PLANES SON CAROS EN COMPARACION A WOM Y LA COBERTURA EN ALGUNAS PARTES BIEN Y EN ALGUNAS MAL COMO TODAS LAS COMPANIAS PORQUE MI MISMA COBERTURA EN ALGUNAS PARTES NO TOMA BIEN INTERNET AVECES EN LA MISMA CASA NO TOMA BIEN INTERNET Y LO MISMO EN LLAMADAS TAMBIEN AVECES NO TOMA LAS LLAMADAS EN ALGUNOS SECTORES AISLADOS SECTORES DE CAMPO	Equipos caros,Precios altos / es caro / alzas de precio,Internet lento / inestable,Poca continuidad del servicio  / se corta el servicio	SAN IGNACIO	NA
P3WpGPKJU5C8	PYME	Mas	Regiones	Hombre	5	PORQUE EN REALIDAD LA ATENCION EN PUERTO NATELES DEJA QUE DESEAR. NO HAY RESPUESTAS CONCRETAS. PREGUNTE POR CAMBIO DE EQUIPO Y NO ME SUPIERON RESPONDER	Mal ejecutivo / mala atención del ejecutivo / Difícil contactar,No responde / no resuelven requerimientos,No mantiene bien informado / poca claridad en la información	PUERTO  NATALES	NA
jpZADdo2BVJv	MICRO	Mas	Regiones	Hombre	7	NO HE TENIDO NINGÚN PROBLEMA.	Funciona bien /sin problemas	TENCO - OCTAVA REGIÓN.	GERENTE
