encriptado	SEG_CORFO	SEG_GOL	Regionx	sex_enc	P3 Pensando en su cuenta empresa, En general, con escala 1 a 7, donde 1 = Muy insatisfecho y 7 = Muy satisfecho, ¿Cuán satisfecho está usted con Entel?	P4 ¿Por qué evalúa con esa nota?	P4_COD	Ciudad_comuna	Cargo
jQTuMFqZ9H97	PYME	Mas	SANTIAGO	Hombre	7	PORQUE NOS HAN PRESTADO BUEN SERVICIO Y NO HAY NADA QUE QUEJARSE SERVICIOS DE TELEFONÍA E INTERNET	Buen servicio de internet/ rápido/ estable,Buen servicio de telefonía	LAS CONDES SANTIAGO	GERENTE ADMINISTRATIVO
7DdbTN65W9s5	PYME	AV	REGIONES	Hombre	4	PORQUE SIEMPRE HAY PROBLEMAS CON EL SISTEMA, SIEMPRE SE LES ESTÁ CAYENDO EL INTERNET, O LA TELEFONÍA, ENTONCES TENEMOS QUE ESTAR LLAMANDO Y LA VELOCIDAD NO ES LA QUE ESTÁN OFRECIENDO, O SEA OFRECEN CIEN MEGAS Y RESULTAMOS CON OCHENTA, PORQUE EL TEMA DEL TRATO ES SÚPER BUENO, NADA QUE RECLAMAR, O SEA CUANDO TRATO DE COMUNICARME CON EL EJECUTIVO ES MUY BUENO EL TRATO, CUANDO TENGO ALGUNA CONSULTA O DUDA, TAMBIÉN ES BUENO, RÁPIDO, LO QUE FALLA ES LA FUNCIÓN DEL SERVICIO, QUE SE DEMORAN MUCHO.	Mal servicio internet/ se cae/ lento/ falla,Mal servicio de telefonía/ se cortan las llamadas,Se cae el servicio/ se corta/ intermitente,Buen servicio de los ejecutivos/ apoyo/ atención,Demora en soluciones	QUIRICURA	ENCARGADO DE CONTABILIDAD
Pe0HoVSTDOnp	MICRO	Mas	SANTIAGO	Mujer	7	PORQUE RESPONDEN RÁPIDO CUANDO TENGO ALGUNA DUDA O UN PROBLEMA TÉCNICO	Soluciones rápidas	PROVIDENCIA	ADMINISTRADORA
CJcmtomkj7zh	GGEE	AP	REGIONES	Mujer	5	PORQUE TENGO HACE DOS MESES LOS TELÉFONOS CORTADOS, NO FUNCIONABA LAS LINEAS, NO SE PUEDE LLAMAR, NO SOLAMENTE POR ESO.	Se cae el servicio/ se corta/ intermitente	CONSTITUCIÓN	SUPERVISOR DE OPERACIONES
aGyyy22pYWYc	MICRO	Mas	SANTIAGO	Hombre	7	"PORQUE NO FUNCIONA COMO LO QUE OFRECEN EN INTERNET; OFRECEN UNA CANTIDAD DE GIGAS Y NO ES ASÍ."	Mal servicio internet/ se cae/ lento/ falla	MINOA	NA
TubFOe9WQFWi	MICRO	Mas	SANTIAGO	Hombre	7	ME HA DADO UN BUEN SERVICIO, EN INTERNET, EN TODO FUNCIONA BIEN.	Buen servicio/ eficiente,Buen servicio de internet/ rápido/ estable,Funciona bien	LAS CONDES SANTIAGO	NA
vx0wTyz75eA5	MICRO	Mas	SANTIAGO	Hombre	7	"FUNCIONAN BIEN Y RESPONDEN CUANDO TIENEN QUE HACERLO; EN EL AMBITO TÉCNICO."	Funciona bien,Buen servicio técnico/ rápido	NEW YORK, SANTIAGO	REPRESENTATE LEGAL
Qz1qKuE7MyTH	PYME	Mas	SANTIAGO	Mujer	4	PORQUE SE CAE  EL INTERNET MUY SEGUIDO,UNO TIENE PROBLEMAS PARA CANCELAR LA CUENTA DE REPENTE TENGO QUE PAGAR 2 CUENTAS JUNTAS O 3 CUENTAS JUNTAS, HAY QUE IR PERSONALMENTE PARA SEPARARLAS Y NO ATIENDEN TAMPOCO, CUANDO UNO QUIERE PAGAR UNA CUENTA NO PUEDE PORQUE DE REPENTE SE JUNTAN LOS MESES, UNO QUIERE UNO SI TIENE DOS CUENTAS LE SUMAN LAS DOS Y LA POR VENCER ENTONCES HAY VECES SE TIENE 3 CUENTAS JUNTAS, LA VENCIDA, LA DE POR VENCER Y LA FUTURA	Mal servicio internet/ se cae/ lento/ falla,Problemas de facturación	SANTIAGO	NA
2T5UFTh8km9B	PYME	Mas	SANTIAGO	Hombre	4	PORQUE ME HAN SUBIDO MÁS DE UNA OCASIÓN EL MONTO MENSUAL SI ES POR TRIPLICACIÓN QUE SE PACTO EN UN COMIENZO Y EL INTERNET MUCHAS VECES NO TIENE LA VELOCIDAD PROMETIDA.	Es caro/ planes caros	PROVIDENCIA, SANTIAGO	GERENTE GENERAL
jvjioCKNHtBF	MICRO	Mas	REGIONES	Hombre	5	"PORQUE TIENE PROBLEMAS DE SEÑAL EN EL LUGAR DONDE ESTA LA OFICINA; DE INTERNET."	Mal servicio internet/ se cae/ lento/ falla,Mala señal	SAN FERNANDO	NA
mMbtIf1HXxDp	PYME	Mas	SANTIAGO	Hombre	6	EN GENERAL TIENE BUEN SERVICIO, TIENE POCA INTERRUPCIONES. LA OPERACIONES ES CONTINUA REPORTA POCAS FALLAS DEL SERVICIO.	Buen servicio/ eficiente	PROVIDENCIA	NA
Hy5bQMYleClb	GGEE	AV	NS/NR	Hombre	6	PORQUE LA PERFECCIÓN NO EXISTE, O SEA SI LE PONGO UN 7 ES POR LA PERFECCIÓN, ESTOY MUY CONTENTO, MUY CONFORME EN EL SERVICIO QUE BRINDAN, EN LA CONEXIÓN, EN LA TRANSICIÓN DE LOS EJECUTIVOS Y TODO ESO,  PERO UN 7 NO, NUNCA DA PARA UN 7.	No ha tenido problemas/ conforme/ todo bien,Buen servicio/ eficiente,Buena señal	SAN BERNARDO	NA
V7uEn5knXo7M	PYME	Mas	SANTIAGO	Hombre	6	PORQUE DAN UN BUEN SERVICIO AUN CUANDO TIENEN CAÍDAS DE REPENTE, SE RECAE EL SISTEMA. ME PARECE QUE ESTA BIEN CUANDO FUNCIONA, FUNCIONA MUY BIEN	Buen servicio/ eficiente,Funciona bien	LAS CONDES	DUEÑO - GERENTE
0nvPWaW1Rdj9	PYME	MP	SANTIAGO	Hombre	6	ME PARECE UN BUEN SERVICIO, EN LA BAJA TASA DE FALLA EN LA RAPIDEZ DE RESPUESTA	Buen servicio/ eficiente,Buenas respuestas/claras	SANTIAGO	NA
t5EoPWeNob07	PYME	MV	SANTIAGO	Mujer	6	NO HAY PROBLEMAS CON LA CONECTIVIDAD, POCA CAÍDA DE INTERNET, DE LAS COMPAÑÍAS QUE HEMOS TENIDO HA SIDO LA MEJOR.	Buen servicio de internet/ rápido/ estable,Buena señal	PROVIDENCIA	NA
XI0VbchORosn	PYME	Mas	REGIONES	Hombre	7	PORQUE NO HE TENIDO PROBELMA, FUNCIONA BIEN CUANDO HE TENIDO ALGO ME FACTURAN A MI, LA FACTURACIÓN  Y  EL SERVICIO	No ha tenido problemas/ conforme/ todo bien,Funciona bien,Buen servicio/ eficiente	TALCAHUANO	NA
yqpOUGAsiDNa	MICRO	MasPrem	SANTIAGO	Mujer	6	PORQUE A VECES SE CORTA EL INTERNET ES DECIR DE RESPENTE NO HAY INTERNET.	Mal servicio internet/ se cae/ lento/ falla	LAS CONDES	NA
QWQBb757Do3w	MICRO	AV	SANTIAGO	Hombre	5	POR EL TIEMPO DE INSTALACIÓN, EN QUE HACE POCO INSTALAMOS ACÁ ENTEL Y SE DEMORARON SEIS MESES EN INSTALARLO Y PORQUE MÁS O MENOS ES COMPLICADO ACCEDER A CIERTAS CONFIGURACIONES, NO ES COMO TAL LIBRE, COMO GTD QUE ES LA OTRA CUENTA QUE TENEMOS.	Demora en soluciones	CERRILLOS	NA
XpNnDxh49Mp6	MICRO	MP	SANTIAGO	Mujer	4	PORQUE FALTA MAS CUANDO YO LLAMO AL CALL CENTER SE CORTA LA COMUNICACIÓN LA RESPUESTA NO ES INMEDIATA, EL SERVICIO DIGAMOS POSTERIOR ES MUY MALO, UNO EN LA COMUNICACIÓN AL QUE LO TRASPASA A OTRO EN EL CALL CENTER Y COMO SE DICE VULGARMENTE SE PASAN LA PELOTA A OTRA ÁREA, ENTONCES NO HAY UNA PERSONA QUE RECEPCIONE, CREO YO QUE UNA PERSONA DEBE RECEPCIONAR EL PROBLEMA INTERNAMENTE HACERLO PERO ME HACEN ESPERAR EN EL TELÉFONO UNA HORA PORQUE MIENTRAS SE COMUNICAN CON OTRO DEPARTAMENTO Y DESPUÉS DICEN ESTE NO ES EL DEPARTAMENTO, LA VOY A DERIVAR A OTRO DEPARTAMENTO, ESO PRÁCTICAMENTE EL SERVICIO ES MALO, MALO EL DE LA MANTENCION NO TE CONTESTAN	Se corta la comunicación,Mal servicio,Mala atención	RECOLETA	NA
JmsCOY5ZMsxt	PYME	Mas	SANTIAGO	Hombre	5	POR PROBLEMAS QUE HEMOS TENIDO CON LA COMPAÑÍA, PROBLEMAS DE FACTURACIÓN	Problemas de facturación	SANTIAGO	ADMINISTRADOR
hdoBegBIIkA9	PYME	MV	REGIONES	Hombre	6	PORQUE HABLANDO A VECES AHÍ TIENE SUS CAÍDAS, TIRONES, PERO NORMALMENTE FUNCIONA MUY BIEN, A VECES LAS CONEXIONES ME VAN UN POCO LENTAS EN ALGUNOS MOMENTOS DEL DÍA, PUEDA QUE LA CONEXIÓN NO SEA LO SUFICIENTEMENTE RÁPIDA, PERO DESPUÉS VUELVE A SER LA NORMAL.	Problemas de conectividad/ conexión/ comunicación	METROPOLITANO	AUXILIAR CONTABLE, ADMINISTRATIVO
6ieleX7yLPec	GGEE	AV	REGIONES	Hombre	7	no tenmgo ningun	Nada/ninguno	GRANEROS REGIONES REGIÓN BERNARDO GIL	JEFE DE SOPORTE TECNICO
wjpg58lmaD8o	MICRO	Mas	SANTIAGO	Mujer	6	POR QUE HE TENIDO PROBLEMAS ALGUNAS VECES PERO EN GENERAL FUNCIONA BIEN, PROBLEMAS DE SEÑAL DE LENTITUD OBVIAMENTE HAY QUE LLAMAR PERO LO SOLUCIONAN PERO OCURRE NO ES PERFECTO, A QUE EL INTERNET NO SE CAE GENERALMENTE LA VELOCIDAD SI FUNCIONA PERO HAY OCASIONES EN LAS QUE NO.	Funciona bien,Soluciones rápidas,Buen servicio de internet/ rápido/ estable	PROVIDENCIA METROPOLITANA	NA
smfM40HGgrBw	PYME	AP	SANTIAGO	Mujer	6	PORQUE HAY RATOS QUE SE PIERDE  CONECTIVIDAD, NOSOTROS ESTAMOS EN VIDEO CONFERENCIA Y SE CAE LA COMUNICACIÓN O POR LO MISMO CUANDO ESTAMOS CON LLAMADAS SE PIERDE LA SEÑAL O AVECES NI LLAMO Y LA LLAMADA SE CORTA PONLE TU A LOS TRES MINUTOS, O LAS LLAMADAS SE CORTAN, BUENO ENTONCES SI, SI ES DE BANDA ANCHA ESO ME PASA TAMBIÉN ME PASA Y QUE SE CAEN LAS SEÑALES.	Problemas de conectividad/ conexión/ comunicación,Mala señal,Se corta la comunicación	CASA MATRIZ OPERACIONES Y QUIKE ANTOFAGASTA	NA
JNStWis18tk4	PYME	MP	REGIONES	Hombre	7	PORQUE SE CUMPLE CON LO QUE EL CONTRATO DICE DEL SUMINISTRO DE LA VELOCIDAD DE INTERNET, ES SÚPER ESTABLE Y LOS REQUERIMIENTOS QUE HEMOS TENIDO GENERALMENTE HA SIDO RESPONDIDO A LA BREVEDAD ASÍ QUE ESTAMOS CONFORMES CON ENTEL EMPRESA ADEMAS TIENE UN CANAL DE ATENCIÓN  PREFERENTE QUE ES SÚPER SERVICIAL PARA LO QUE ES REQUERIMIENTO DE EMPRESA NO TENEMOS QUE PASAR POR UNA FILA NI ESTAR ESPERANDO EN UNA OPERADORES COMO GENERALMENTE ESTA CON OPERADORA MÓVIL, LA ATENCIÓN GENERALMENTE ES SÚPER FLUIDA.	Buen servicio de internet/ rápido/ estable,Soluciones rápidas,Buena atención/ amables	TALCA	NA
LpfOSEXsJBWW	PYME	Mas	SANTIAGO	Mujer	6	PORQUE ES BUENA EN LA CONECTIVIDAD DE LA RED, DE LA CONEXIÓN, LAS FACTURAS SIEMPRE ESTA OK Y AL DÍA, TIENE UNA BUENA PAGINA WEB PARA PAGOS.	Buena señal,Facturas llegan a tiempo	BUTAPURA	GERENTE DE ADMINISTRACIÓN Y FINANZAS
ZImEJebUtfm6	GGEE	AV	SANTIAGO	Hombre	5	POR UN PROBLEMA DE COMUNICACIÓN CON LOS EJECUTIVOS, CON LOS PROBLEMAS QUE TENEMOS CON ENTEL, ES DECIR POR CORREO Y TELÉFONO	Mal servicio de los ejecutivos/ atención/ contacto	LAS CONDES	GERENTE DE TI
Ojn05SDpuOAS	MICRO	Mas	SANTIAGO	Hombre	7	PORQUE NO HE TENIDO PROBLEMAS CON ENTEL DE NINGÚN MOTIVO EN QUEDARSE EL INTERNET, SATURACIÓN O ALGO POR EL ESTILO, NO HE TENIDO ESE DRAMA	No ha tenido problemas/ conforme/ todo bien,Buen servicio de internet/ rápido/ estable	SAN MIGUEL	NA
9qiEQo8XedjY	MICRO	Mas	SANTIAGO	Hombre	6	BUENO EN REALIDAD HEMOS TENIDO BUEN SERVICIO DE VERDAD NUNCA FALLA EL TELÉFONO, NUNCA FALLA EL INTERNET DE VEZ EN CUANDO UNAS COSITAS PERO EN REALIDAD CONSIDERO QUE ES UN BUEN SERVICIO PUES SIEMPRE TENEMOS INTERNET LAS LINEAS EN REALIDAD SIEMPRE FUNCIONAN LAS VECES QUE HEMOS TENIDO ALGÚN PROBLEMA YO LOS LLAMO Y EN SEGUIDA SON MUY ATENTOS Y NOS ATIENDEN MUY CORDIALMENTE Y RESUELVEN EL PROBLEMA	Buen servicio/ eficiente,Buen servicio de internet/ rápido/ estable,Buen servicio de telefonía,Soluciones rápidas,Buena atención/ amables,Buen servicio de los ejecutivos/ apoyo/ atención	ÑOÑOA	NA
3Q5mh1XqpDM3	GGEE	AV	SANTIAGO	Hombre	7	PORQUE NO TENGO PROBLEMAS A LA HORA DE SOLICITAR SERVICIOS  SIEMPRE QUE HE TENIDO CUALQUIER COSA CON LA EJECUTIVA QUE TENGO ES BASTANTE RECEPTIVA,  SI NECESITO UN REQUERIMIENTO URGENTE HACE LAS COSAS PARA QUE SE HAGA EL REQUERIMIENTO Y A NIVEL DE ENLACE NUNCA TENGO CAÍDAS Y PROBLEMAS HASTA EL MOMENTO	No ha tenido problemas/ conforme/ todo bien,Soluciones rápidas	PUERTO MONTT	NA
A5hNDyxd6Vdh	MICRO	Mas	REGIONES	Hombre	6	PORQUE ES ESTABLE, TENGO MUY BUENA COBERTURA Y ESTABILIDAD, ES ESTABLE, SE MANTIENE CONSTANTE, NO SE CORTA.	Servicio estable/ no se cae,Buena cobertura	TEMUCO	NA
2Mjerwilwld9	MICRO	Mas	SANTIAGO	Hombre	6	NO ES PERFECTO PERO ES MEJOR QUE LAS  OTRAS, HE TENIDIO EXPERIENCIA CON OTRAS COMPAÑIAS Y ENTEL FUNCIONA MEJOR EN TODOS LOS ASPECTOS	Funciona bien	SANTIAGO	NA
bjxTrSRnuuOM	PYME	Mas	REGIONES	Hombre	6	"POR LA VELOCIDAD DEL INTERNET; NOS LLEGA DESPUÉS POCA VELOCIDAD, MUY POCA VELOCIDAD DE REPENTE."	Mal servicio internet/ se cae/ lento/ falla	ANTOFAGASTA	GERENTE GENERAL
qf8lYDwyL8yw	MICRO	MP	REGIONES	Hombre	7	TENGO BUENA RELACIÓN CON EL EJECUTIVO DE ENTEL ES DECIR SIEMPRE ESTÁ ATENTO ME ESCRIBE ME RESPONDE.	Buena atención/ amables,Buen servicio de los ejecutivos/ apoyo/ atención	LAS CONDES	NA
MwEjOjiimZzf	PYME	Mas	SANTIAGO	Mujer	7	POR QUE EL SERVICIO FUNCIONA, FUNCIONA SE CONECTA, TENGO INTERNET TENGO TELÉFONO.	Funciona bien,Buen servicio de internet/ rápido/ estable	SANTIAGO METROPOLITANA	NA
LYSJXyuabyXN	MICRO	Mas	REGIONES	Hombre	5	POR QUE AVECES EL SISTEMA SUFRE LATENCIAS Y SE CAE EL INTERNET ESO MAS QUE NADA, SE CAE EN EL INTERNET, NO.	Mal servicio internet/ se cae/ lento/ falla	CONCEPCIÓN	DIRECTOR
hNGz2LBHHuCE	S/Info	Mas	SANTIAGO	Hombre	6	"PORQUE TODO FUNCIONA RELATIVAMENTE BIEN; LOS TELÉFONOS FUNCIONAN FUNCIONAN,  SUENAN CUANDO TIENEN QUE SONAR, EL INTERNET TAMBIÉN ANDA BIEN OSEA PODRÍA SER MEJOR, EN EL SENTIDO DE QUE PODRÍA TENER UN MEJOR PRECIO, PERO TODO LO QUE ESPERO DE UNA LINEA TELEFÓNICA Y TODO LO QUE ESPERO DE INTERNET LO CUMPLEN."	Funciona bien,Buen servicio de telefonía,Buen servicio de internet/ rápido/ estable	LAS CONDES	NA
iygepxINbfbh	S/Info	Mas	SANTIAGO	Hombre	6	PORQUE HASTA EL MOMENTO SE HA PORTADO BIEN LA SEÑAL, HAY VECES QUE SE CAE PERO SON POCAS, HAY VECES QUE NO TENEMOS SEÑAL	Buena señal	LAS CONDES	NA
2jxSDmZdeCTj	PYME	AP	NS/NR	Hombre	6	PORQUE NO HE TENIDO NINGÚN PROBLEMA Y CUANDO REQUIERO ALGO SIEMPRE ESTÁN DISPUESTOS HA AYUDARME, ESPECÍFICAMENTE SI TENGO PROBLEMAS DE CONEXIÓN O SI TENGO INTERNET LENTO ELLOS VIENEN SIEMPRE	No ha tenido problemas/ conforme/ todo bien,Soluciones rápidas	SAN FELIPE SANTA MARIA	JEFE ADMINISTRATIVO
EU1hbO32VbpC	PYME	Mas	SANTIAGO	Hombre	6	PORQUE FUNCIONA EL SERVICIO CORRECTAMENTE	Funciona bien	LOS CONDES	GERENTE GENERAL
jDfe6bFmUVxZ	S/Info	MV	SANTIAGO	Hombre	7	EL SERVICIO FUNCIONA BIEN, ESTA EMPRESA ES ESPECTACULAR, SÚPER BIEN. QUE ES ESTABLE, PERMANENTE, NO SÉ, COMO TE DIGO SOLO ME HAGO EL INTERNET.	Buen servicio/ eficiente,Funciona bien,Buena compañía/ la mejor	SANTIAGO	NA
p9WOVMdSQS0V	S/Info	Mas	REGIONES	Hombre	7	"PUES PORQUE ESTOY MUY SATISFECHO; EN EL SERVICIO QUE DAN Y EN EL TIPO DE SERVICIOS QUE ES BASTANTE BUENO, TIENE BUENA CONEXIÓN A INTERNET, ES ESTABLE Y NO SE CAE."	Buen servicio/ eficiente,Buen servicio de internet/ rápido/ estable	CONCEPCIÓN	NA
xCnraj6re48P	MICRO	Mas	SANTIAGO	Hombre	4	PORQUE HEMOS TENIDO VARIOS PROBLEMAS DE INCONSISTENCIA ENTRE LAS PROPUESTAS ENVIADAS Y LOS VALORES EFECTIVAMENTE COBRADOS ADEMAS DE QUE CUANDO HACEMOS LAS SOLICITUDES GENERALMENTE SE DEMORAN BASTANTE EN RESPONDERLAS O SE EXCUSAN SOBRE EL HECHO DE NO HACERLO EN ERRORES DEL SISTEMA PROPIOS DE ELLOS	Cobros poco claros,Demora en soluciones	SANTIAGO CENTRO	GERENTE
2ojWgvwDV6NN	PYME	MP	SANTIAGO	Hombre	5	PORQUE PRACTICAMENTE SE ESTA CAE EL SISTEMA Y ESTMOA S,	Se cae el sistema/ tiene problemas con el sistema	PROVIDENCIA	GERENTE
MNdG7nDA6isR	PYME	Mas	SANTIAGO	Hombre	6	PORQUE SON BASTANTE BIEN, EN EL SERVICIO, EN LA PRESTACIÓN DEL SERVICIO PRINCIPALMENTE, NO TENGO NADA DE QUEJAR RESPECTO A ESO, PERO TIENEN ALGUNOS PEQUEÑOS PROBLEMAS CON LA FACTURACIÓN, QUE FACTURAN TARDE, O QUE SE HAN EQUIVOCADO CON LA FACTURACIÓN, TIENEN QUE VOLVER A FACTURAR ESO GENERA PROBLEMA.	Buen servicio/ eficiente,Problemas de facturación	PROVIDENCIA	GERENTE GENERAL
5PEaBc98a08Y	PYME	Mas	SANTIAGO	Hombre	6	PORQUE EN GENERAL HA FUNCIONADO BIEN QUE NO SE HA CAÍDO LA LINEA, QUE CUANDO SE CAE REPARAN,  SALVO DETALLES.	Funciona bien,Servicio estable/ no se cae,Soluciones rápidas	LOS CONDES	REPRESENTANTE LEGAL
yp6zOfVfU9hN	PYME	MV	SANTIAGO	Mujer	7	POR LA RAPIDEZ DE ATENCIÓN, CALIDAD NO SE CAE EL INTERNET.	Buen servicio de internet/ rápido/ estable,Atención rápida	SANTIAGO CENTRO	SECRETARIA
86QOL9fQsmQE	PYME	Mas	REGIONES	Mujer	6	PORQUE HASTA AHORA HE TENIDO UN BUEN SERVICIO CON LA CONECTIVIDAD EN LA COMUNICACION EN GENERAL	Problemas de conectividad/ conexión/ comunicación	ANTOFAGASTA	GERENTE COMERCIAL
ngpGvPyBIObt	S/Info	AV	REGIONES	Hombre	7	"PORQUE NO TENGO MAYORES PROBLEMAS TODO FUNCIONA BIEN NO HAY NINGÚN RECLAMO QUE HACER; TEMEMOS BUENA RECEPCIÓN DE LLAMADAS, BUENA RECEPCIÓN DEL INTERNET, NO TENEMOS INCONVENIENTES DE ESE TIPO, NO SE NOS CAE EL SISTEMA, NI TAMPOCO TENEMOS CORTES EN LAS LLAMADAS."	No ha tenido problemas/ conforme/ todo bien,Funciona bien,Buen servicio de internet/ rápido/ estable,Servicio estable/ no se cae	IQUIQUE	NA
GZ1MFpgfzZxt	PYME	MP	REGIONES	Hombre	6	PORQUE TIENE UN BUEN SERVICIO TÉCNICO Y LA CONEXIÓN CREO QUE FUNDAMENTALMENTE NO TENGO PROBLEMAS CON INTERNET, ES BUENA EL SERVICIO ES BUENO.	Buen servicio técnico/ rápido,Buena señal,Buen servicio de internet/ rápido/ estable,Buen servicio/ eficiente	VIÑA DEL MAR	DUEÑO
6bC20LJ4vDR6	MICRO	Mas	SANTIAGO	Mujer	7	PORQUE HAN SIDO EXCELENTES TENIA ANTES VTR Y ERA MALISIMO Y CON ELLOS ME HA IDO SÚPER BIEN EN TODO, EL SERVICIO HA ESTADO SIEMPRE A1 EN ATENCIÓN A1 SI NECESITO O LOS LLAMO PORQUE TENGO ALGÚN TEMA O SE ME CAYO EL INTERNET QUE NO PASA SOLO ME PASO UNA VEZ ELLOS ESTÁN HAY Y ME RESUELVEN, LLAMO POR CUALQUIER DUDA Y ME RESUELVEN RAPIDO	Buen servicio/ eficiente,Soluciones rápidas	ÑUÑOA	ASISTENTE ADMINISTRATIVA
ncUAVZInvUhw	PYME	Mas	SANTIAGO	Mujer	5	PORQUE SE DEMORARON MUCHO EN INSTALAR PORQUE EL SERVICIO FUE EXTREMADAMENTE LENTO FUE MAS QUE NADA ESO	Mal servicio,Demora en soluciones	SANTIAGO LAS CONDE	GERENTE
NU4yig3YCNjL	MICRO	Mas	REGIONES	Mujer	3	POR EL ALTO COSTO Y EN EL PRIMER CONTRATO QUE HICE TUVE UNOS PROBLEMAS Y  LA PERSONA PRIMERA QUE ME LLAMO DIJO QUE SI O SI TENIA QUE CONTRATAR TELEFONÍA HOGAR Y YO NO NECESITABA TELEFONÍA HOGAR Y ME COBRARON 3 MESES POR ALGO QUE YO NO USE Y EL ALTO COSTO PAGUE MAS DE 30 MIL PESOS SOLAMENTE POR INTERNET, ALTO COSTO PORQUE ME MINTIERON EN EL PRIMER CONTRATO Y DESPUÉS TUVE QUE MODIFICARLO ESO NO MAS.	Es caro/ planes caros,Cobros indebidos	LOS CONDES	DUEÑA
3VP3jSnxeUsb	PYME	Mas	REGIONES	Hombre	6	MEJORA DE PLANES ECONOMICOS COSTO ECONOMICO DE PLANES EN EL VALOR DE LA CUENTA LAS PROMOCIONES DE LOS COMPETIDORES SON MEJORES QUE LE ENTREGAN	Es caro/ planes caros	ANTOFAGASTA	GERENTE
SVZcbzOWJpgG	PYME	Mas	REGIONES	Hombre	7	NUNCA HE TENIDO PROBLEMA CON EL SERVICIO Y LOS DETALLES QUE HE PRESENTADO ME LO HAN SOLUCIONADO EL MISMO DÍA.	No ha tenido problemas/ conforme/ todo bien,Soluciones rápidas	ANTOFAGASTA	GERENTE
QwGkN5WJ0Fpt	GGEE	AV	SANTIAGO	Hombre	7	POR QUE ESTOY SATISFECHO, ESA ES LA CALIFICACIÓN, EN NADA EN PARTICULAR, TAMBIÉN 7, NINGUNO EN PARTICULAR.	Funciona bien	SIGABUL	NA
DBLDm14e5Gxk	PYME	MP	SANTIAGO	Hombre	7	POR QUE ESTA TODO BIEN NO TENGO NADA QUE DECIR, EN QUE LA VELOCIDAD QUE NO SE CORTA QUE ESTA FUNCIONANDO BIEN.	No ha tenido problemas/ conforme/ todo bien,Funciona bien,Servicio estable/ no se cae	VITACURA SANTIAGO	NA
l4RwrgIvaGN9	S/Info	Mas	SANTIAGO	Hombre	5	"PORQUE EL INTERNET NO ME LLEGA CON LA SEÑAL QUE CONTRATAMOS; LA SEÑAL DE BANDA ANCHA, TENEMOS ALTA MEGAS Y NO FUNCIONA, ESO QUE LO RECLAMAMOS Y NO PUDIERON SOLUCIONARLO"	Mal servicio internet/ se cae/ lento/ falla,Mala señal,No solucionan problemas	MAIPU	NA
4avxoxPKHFf5	MICRO	Mas	SANTIAGO	Hombre	6	PORQUE SIGUEN SIENDO UN POCO CARO LOS PLANES, SOLO ESO.	Es caro/ planes caros	LAS CONDES	GERENTE GENERAL
bOQ7sJgTvUDa	GGEE	AV	SANTIAGO	Mujer	7	PORQUE NUNCA HE TENIDO PROBLEMAS, ME DA EL SERVICIO QUE ELLOS OFRECEN, EN LA CONEXIÓN, TENGO BUEN INTERNET, LA VELOCIDAD Y EN CUANTO A LA TELEFONÍA NO HE TENIDO PROBLEMAS	No ha tenido problemas/ conforme/ todo bien,Buen servicio/ eficiente,Buen servicio de internet/ rápido/ estable,Buen servicio de telefonía	SANTIAGO	ASISTENTE DE GERENCIA
IRyKSEQCiKxm	PYME	AV	REGIONES	Mujer	7	PORQUE NO HE TENIDO PROBLEMAS PROBLEMAS DE CONEXION DE TIRARSE EL SERVICIO PORQUE YO TENIENDO EL SISTEMA CONECTADO QUE NO SE CAIGA QUE NO QUEDE SIN SERVICIO DURANTE EL DIA ESO PARA MI ES OPTIMO POR LA APLICACION QUE OCUPAMOS POR ESO TE DIGO QUE UN SIETE NO HEMOS TENIDO NINGUN PROBLEMA	Funciona bien,No ha tenido problemas/ conforme/ todo bien	SAN PEDRO DE LA PAZ CONCEPCIÓN	ADMINISTRACION
r34so0WOuQAP	PYME	MV	SANTIAGO	Mujer	6	POR QUE EL EJECUTIVO ES SÚPER LENTO PARA TODO LE HE PEDIDO COTIZACIONES PARA INSCRIBIRNOS EN EL SERVICIOS MÓVIL Y TODA VÍA NO ME LO HA MANDADO HACE COMO 4 MESES, EN LAS SOLICITUDES QUE UNO LE PIDE.	Mal servicio de los ejecutivos/ atención/ contacto	LAS CONDES METROPOLITANA	NA
XxCg41TDKLZf	PYME	MV	SANTIAGO	Hombre	5	AL FINAL ÚLTIMAMENTE EN ENTEL NOS CAMBIARON EL GRUPO DE ATENCIÓN Y DE REPENTE LAS COSAS QUE UNO TENIA NO LO HAN TOMADO EN CUENTA,NO LO INGRESAN AL SISTEMA, HAY VARIAS COSAS EN LAS QUE HA BAJADO LA CALIDAD DEL SERVICIO, SE DEMORARON MÁS DE 3 MESES EN BAJARNOS UNA CANTIDAD DE CORREOS DE ENTEL.	Mal servicio	COMUNA DE PUDAHUEL	NA
